Edge	cluster8	cluster3	cluster2	cluster1	cluster6	cluster9	cluster10	cluster7	cluster
ZNF25->MSH6	0.9	0	0	0	0	0	0	0	5
ZNF25->PKP4	0.9	0	0	0	0	0	0	0	5
ZNF25->RASA2	0	0	0	0	0.8	0	0	0	9
ZNF25->STK36	1	0	0	0	0	0	0	0	5
ZNF25->ZNF684	0	0	0	0	0.8	0	0	0	9
ZNF250->DPH3	0	0	0.8	0	0	0	0	0	3
ZNF250->EVA1B	0	0	0.8	0	0	0	0	0	3
ZNF250->LINC00339	0	0	0	0	0.8	0	0	0	9
ZNF250->NFYC-AS1	0	0	0.8	0	0	0	0	0	3
ZNF251->EXOC8	0	0	0	0	0.9	0	0	0	9
ZNF251->LINC00954	0	0	0	0	0.8	0	0	0	9
ZNF251->MFSD9	0	0	0	0	0.8	0	0	0	9
ZNF251->NBPF3	0	0	0	0	0.8	0	0	0	9
ZNF251->PPIL3	0	0	0	0	0	0	0.8	0	2
ZNF253->HSPG2	0.8	0	0	0	0	0	0	0	5
ZNF253->NSUN3	0	0	0	0.8	0	0	0	0.9	18
ZNF253->PGAP1	0.8	0	0	0	0	0	0	0	5
ZNF253->PTAFR	0.8	0	0	0	0	0	0	0	5
ZNF253->RP11-126K1.6	0	0	0	0	0.9	0	0	0	9
ZNF254->PPM1M	0	0	0	0	0	0	0	0.9	1
ZNF254->QRICH1	0	0	0	0	0	0.8	0	0	8
ZNF256->DHDDS	0	0	0	0	0	0	0.9	0	2
ZNF257->HSPG2	0	0	0.8	0	0	0	0	0	3
ZNF257->OSGEPL1-AS1	0	0	0	0	0	0	0	0.9	1
ZNF263->RLF	0	0	0	0	0	0	0	1	1
ZNF264->ARID1A	0	0	0	0	0	0.8	0	0	8
ZNF264->FGR	0	0	0.8	0	0	0	0	0	3
ZNF264->NIFK-AS1	0	0	0	0	0	0.8	0	0	8
ZNF266->AC007383.3	0	0	0	0	0	0	0.8	0	2
ZNF266->RAD54L2	0	0	0	0	0	0	0.8	0	2
ZNF266->STAB1	0	0	0	0	0	0	0	0.8	1
ZNF266->TAF5L	0	0	0	0	0	0	0.8	0	2
ZNF267->AGL	0	0.8	0	0	0	0	0	0	7
ZNF268->GFPT1	0	0	0	0	0	0	0	0.8	1
ZNF273->HECTD3	0	0	0.8	0	0	0	0	0	3
ZNF274->ETNK2	0	0	0	0	0	0	0	0.9	1
ZNF275->DDI2	0	0	0	0	0	0	0	0.9	1
ZNF275->XIRP2	0	0	0.8	0	0	0	0	0	3
ZNF276->CR1	0	0	0	0	0	0	0	0.8	1
ZNF276->VPS45	0	0	0	0	0	0	0	0.9	1
ZNF281->NDUFB3	0	0	0	0.8	0	0	0	0	10
ZNF281->ORMDL1	0	0	0	0	0	0	0.8	0.8	12
ZNF281->RTN4	0	0	0	0.8	0	0	0	0	10
ZNF282->AC097724.3	0	0	0	0	0	0	0	0.8	1
ZNF282->ACP6	0.8	0	0	0	0	0	0	0	5
ZNF282->ALMS1	0.8	0	0	0	0	0	0	0	5
ZNF282->ASAP2	0	0	0.8	0	0	0	0	0	3
ZNF282->CHST10	0.8	0	0	0	0	0	0	0	5
ZNF282->EIF2AK3	0	0	0	0	0	0	0	0.8	1
ZNF282->FAM161A	0.9	0	0	0	0	0	0	0	5
ZNF282->FNBP1L	0	0	0.8	0	0	0	0	0	3
ZNF282->LINC00694	0.8	0	0	0	0	0	0	0	5
ZNF282->MAP10	0.8	0	0	0	0	0	0	0	5
ZNF282->MBD5	0.8	0	0	0	0	0	0	0	5
ZNF282->PRDM16	0.8	0	0	0	0	0	0	0	5
ZNF282->RHBDD1	0.8	0	0	0	0	0	0	0	5
ZNF282->RP11-312B8.1	0	0	0	0	0	0	0	0.8	1
ZNF282->RP11-803D5.4	0.8	0	0	0	0	0	0	0	5
ZNF282->ZNF35	0.8	0	0	0	0	0	0	0	5
ZNF283->ABCD3	0.9	0	0	0	0	0	0	0	5
ZNF283->AC012360.4	0	0	0	0	0	0	0	0.8	1
ZNF283->ACY1	0	0.8	0	0	0	0	0	0	7
ZNF283->AP4B1	0	0.8	0	0	0	0	0	0	7
ZNF283->ASTE1	0.9	0	0	0	0	0	0	0	5
ZNF283->C1orf198	0	0.8	0	0	0	0	0	0	7
ZNF283->CITED4	0	0.8	0	0	0	0	0	0	7
ZNF283->COL24A1	0	0.8	0	0	0	0	0	0	7
ZNF283->FGR	0	0	0	0	0.8	0	0	0	9
ZNF283->KIAA1524	0	0	0	0	0.8	0	0	0	9
ZNF283->LRRIQ3	0	0	0.8	0	0	0	0	0	3
ZNF283->MAPRE3	0	0.8	0	0	0	0	0	0	7
ZNF283->MEF2D	0	0.8	0	0	0	0	0	0	7
ZNF283->MTIF2	0	0.8	0	0	0	0	0	0	7
ZNF283->MUC1	0	0	0	0	0	0	0	0.8	1
ZNF283->PCGF1	0	0.8	0	0	0	0	0	0	7
ZNF283->PLEKHA3	0	0	0	0	0.8	0	0	0	9
ZNF283->PLS1	0	0	0	0	1	0	0	0	9
ZNF283->RP5-864K19.4	0	0.8	0	0	0	0	0	0	7
ZNF283->RQCD1	0	0.8	0	0	0	0	0	0	7
ZNF283->SELP	0	0.8	0	0	0	0	0	0	7
ZNF283->SLC35E2	0	0.8	0	0	0	0	0	0	7
ZNF283->TRIP12	0	0.8	0	0	0	0	0	0	7
ZNF283->ZMYND12	0	0	0	0	0	0	0	0.9	1
ZNF285->ALG6	1	0	0	0	0	0	0	0	5
ZNF285->AP4B1	0.9	0	0	0	0	0	0	0	5
ZNF285->ARHGAP25	1	1	0	0	0	0	0	0	7
ZNF285->B4GALT3	0	0.8	0	0	0	0	0	0	7
ZNF285->C2orf27A	0	0	0.8	0	0	0	0	0	3
ZNF285->C2orf42	0	0	0.8	0	0	0	0	0	3
ZNF285->CASP9	0.8	0	0	0	0	0	0	0	5
ZNF285->CCDC12	1	0	0	0	0	0	0	0	5
ZNF285->CCDC173	0.9	0	0	0	0	0	0	0	5
ZNF285->CHCHD6	1	0	0	0	0	0	0	0	5
ZNF285->COPG1	0.9	0	0	0	0	0	0	0	5
ZNF285->DALRD3	0	0.8	0	0	0	0	0	0	7
ZNF285->DGUOK-AS1	1	0	0	0	0	0	0	0	5
ZNF285->DNAJC13	0.8	0	0	0	0	0	0	0	5
ZNF285->DOCK7	0	0.9	0	0	0	0	0	0	7
ZNF285->DUSP28	0	0	0.9	0	0	0	0	0	3
ZNF285->E2F2	1	0	0	0	0	0	0	0	5
ZNF285->ENTPD3-AS1	0	0.9	0	0	0	0	0	0	7
ZNF285->ETNK2	0	0	0	0	0.8	0	0	0	9
ZNF285->FBLN2	0	0	0.8	0	0	0	0	0	3
ZNF285->GBP7	0	0.8	0	0	0	0	0	0	7
ZNF285->GLTPD1	0.8	0	0	0	0	0	0	0	5
ZNF285->GOLT1A	0	0	0.8	0	0	0	0	0	3
ZNF285->GPD2	0	0	0.8	0	0	0	0	0	3
ZNF285->ITGA6	0	0.8	0	0	0	0	0	0	7
ZNF285->KRBOX1.1	0	0.8	0	0	0	0	0	0	7
ZNF285->MITF	1	0	0	0	0.8	0	0	0	5
ZNF285->NBAS	0.9	0	0	0	0	0	0	0	5
ZNF285->NR1I2	0.8	0	0	0	0.8	0	0	0	5
ZNF285->NSL1	0.9	0	0	0	0	0	0	0	5
ZNF285->NUP133	0	0	0	0	0.9	0	0	0	9
ZNF285->PANK4	0	0	1	0	0	0	0	0	3
ZNF285->PIGK	0	0.8	0	0	0	0	0	0	7
ZNF285->PINK1-AS	0	0	0	0	0	0	0	0.8	1
ZNF285->PLA2G4A	0	1	0	0	0.8	0	0	0	7
ZNF285->PLXND1	0	0	0.8	0	0	0	0	0	3
ZNF285->POLQ	0	0	0.8	0	0	0	0	0	3
ZNF285->POLR3C	0.8	0	0	0	0	0	0	0	5
ZNF285->QPCT	0.8	0	0	0	0	0	0	0	5
ZNF285->R3HDM1	0.9	0	0	0	0	0	0	0	5
ZNF285->RP11-108M9.4	0.8	0	0	0	0	0	0	0	5
ZNF285->RP11-485G4.2	1	0	0	0	0	0	0	0	5
ZNF285->RP11-97C16.1	0	0	0	0	0	0	0	0.9	1
ZNF285->SLC25A38	0	0	0	0	0.8	0	0	0	9
ZNF285->SLC35A5	0.8	0	0	0	0	0	0	0	5
ZNF285->SLC9A1	1	0	0	0	0	0	0	0	5
ZNF285->SNED1	0	0	0	0	0	0	0	0.9	1
ZNF285->STK40	1	0	0	0	0	0	0	0	5
ZNF285->STX12	0.9	0	0	0	0	0	0	0	5
ZNF285->TDRKH	0.8	0	0	0	0	0	0	0	5
ZNF285->TMEM39A	0.8	0	0	0	0	0	0	0	5
ZNF285->TNS1	0	0.9	0	0	0	0	0	0	7
ZNF285->TRIM45	0	0	0.8	0	0	0	0	0	3
ZNF285->TRIP12	0.8	0	0	0	0	0	0	0	5
ZNF285->TTC31	0	0.9	0	0	0	0	0	0	7
ZNF285->UBE4B	0.8	0	0	0	0	0	0	0	5
ZNF285->ZNF672	1	0	0	0	0	0	0	0	5
ZNF285->ZRANB3	1	0	0	0	0	0	0	0	5
ZNF287->B4GALT2	0.8	0	0	0	0	0	0	0	5
ZNF287->CASP8	0	0	0	0	0	0	0.8	0	2
ZNF287->CDK18	0	0	0	0	0.8	0	0	0	9
ZNF287->DISC1	0	0	0.8	0	0	0	0	0	3
ZNF287->ELMOD3	0	0	0.9	0	0	0	0	0	3
ZNF287->GCLM	0	0	0	0	0	0	0	0.8	1
ZNF287->INADL	0	0	0.8	0	0	0	0	0	3
ZNF287->KRCC1	0	0	0	0	0	0.8	0	0	8
ZNF287->MEMO1	0	0	1	0	0	0	0	0	3
ZNF287->METTL18	0	0	0.8	0	0	0	0	0	3
ZNF287->NICN1	0	0	0.8	0	0	0	0	0	3
ZNF287->RP4-612B15.3	0	0	0	0	0	0.9	0	0	8
ZNF287->SYDE2	0	0	0	0	0	0	0	0.8	1
ZNF287->TTL	0	0	0.8	0	0	0	0	0	3
ZNF292->SNAPIN	0	0	0	0	0	0.8	0	0	8
ZNF296->C1orf85	0	0	0	0	0	0.8	0	0	8
ZNF296->EIF2AK3	0	0	0.8	0	0	0	0	0	3
ZNF296->GPR35	0	0	0.8	0	0	0	0	0	3
ZNF296->KHK	0	0	0	0	0	0	0.8	0	2
ZNF296->NEGR1	0	0	0	0	0	0.8	0	0	8
ZNF296->PPP1R15B	0	0	1	0	0	0	0	0	3
ZNF296->PRKAB2	0.9	0	0	0	0	0	0	0	5
ZNF296->RNF25	0	0	0.8	0	0	0.8	0	0	8
ZNF296->SARS	0	0	0	0	0	0.9	0	0	8
ZNF296->SLC35F6	0	0	0	0	0	0.8	0	0	8
ZNF296->SPR	0	0	0	0	0	0.8	0	0	8
ZNF296->STK40	0	0	1	0	0	0	0	0	3
ZNF296->XPR1	0	0	0	0	0	0.8	0	0	8
ZNF296->ZCCHC17	0	0	0	0	0	1	0	0	8
ZNF30->AC010883.5	0	0	0	0	0	0	0	1	1
ZNF30->AC062029.1	0	0	0	0	0	0	0	1	1
ZNF30->C2orf27A	0	0	0	0	0.8	0	0	0	9
ZNF30->HES4	0	0	0	0	0	0	0	0.9	1
ZNF30->HHAT	0	0	0	0	0	0	0	1	1
ZNF30->MCEE	0	0	0	0	0.8	0	0	0	9
ZNF30->NEU4	0	0	0	0	0	0	0	0.8	1
ZNF30->PKN2	0	0	0.8	0	0	0	0	0	3
ZNF30->PXDN	0	0	0	0	0	0	0	1	1
ZNF30->QTRTD1	0	0	0	0	0.8	0	0	0	9
ZNF30->RP1-178F15.4	0	0	0	0	0.8	0	0	0	9
ZNF30->RP11-475N22.4	0	0	0	0	0.8	0	0	0	9
ZNF30->RP11-69E11.4	0	0	0	0	0	0	0	0.9	1
ZNF30->RP11-98D18.9	0	0	0	0	0	0	0	1	1
ZNF30->STX6	0	0	0	0	0.8	0	0	0	9
ZNF300->C1orf74	0.8	0	0	0	0	0	0	0	5
ZNF300->CGREF1	0	0	0.8	0	0	0	0	0	3
ZNF300->DHRS3	0	0	0.8	0	0	0	0	0	3
ZNF300->EFNA1	0	0	0.8	0	0	0	0	0	3
ZNF300->FPGT	0	0	0.8	0	0	0	0	0	3
ZNF300->IQCC	0.8	0	0	0	0	0	0	0	5
ZNF300->KIF2C	0.8	0	0	0	0	0	0	0	5
ZNF300->LRRC8C	0	0	0.8	0	0	0	0	0	3
ZNF300->NBPF12	0	0	0.8	0	0	0	0	0	3
ZNF300->OSBPL11	0	0	0.8	0	0	0	0	0	3
ZNF300->PI4KB	0	0	0.8	0	0	0	0	0	3
ZNF300->PTGS2	0	0	0.8	0	0	0	0	0	3
ZNF300->RAMP1	0	0	0.8	0	0	0	0	0	3
ZNF300->SFT2D3	0.8	0	0	0	0	0	0	0	5
ZNF300->SORT1	0.8	0	0	0	0	0	0	0	5
ZNF300->TAF1A	0	0	0.9	0	0	0	0	0	3
ZNF300->XYLB	0.8	0	0	0	0	0	0	0	5
ZNF317->PTCH2	0	0	0	0	0	0	0	0.9	1
ZNF319->ADAM15	0	0	0	0	0	0	0.8	0	2
ZNF319->CMPK2	0.8	0	0	0	0	0	0	0	5
ZNF319->CNIH3	0.8	0	0	0	0	0	0	0	5
ZNF319->DISP1	0	0	0.8	0	0	0	0	0	3
ZNF319->GORASP1	0	0	1	0	0	0	0	0	3
ZNF319->LGALSL	0	0	0	0	0	0	0	0.8	1
ZNF319->MAPRE3	0	0	0	0	0	0	0	0.8	1
ZNF319->MORN1	0.8	0	0	0	0	0	0	0	5
ZNF319->OPN3	0.9	0	0	0	0	0	0	0	5
ZNF319->SH3BP4	0.8	0	0	0	0	0	0	0	5
ZNF319->SLC20A1	0	0	0	0	0	0	0.8	0	2
ZNF319->SLC41A1	1	0	0	0	0	0	0	0	5
ZNF319->TMEM17	0.8	0	0	0	0	0	0	0	5
ZNF319->TMEM185B	0.8	0	0	0	0	0	0	0	5
ZNF319->ZBTB20	0.9	0	0	0	0	0	0	0	5
ZNF319->ZFYVE9	0	0	0.8	0	0	0	0	0	3
ZNF324->RP5-1180C10.2	0	0	0	0	0	0	0	0.9	1
ZNF324->S100A9	0	0	0	0	0	0	0	0.8	1
ZNF333->CCDC71	0	0	0	0	0	0	0.8	0	2
ZNF333->NBPF3	0	0	0	0	0.8	0	0	0	9
ZNF334->ATAD3C	0	0	0.8	0	0	0	0	0	3
ZNF334->CAPN10	0	0	0	0	0	0.9	0	0	8
ZNF334->DENND2D	0.9	0	0	0	0	0	0	0	5
ZNF334->LIPT1	0	0	0.8	0	0	0	0	0	3
ZNF334->PIP5K1A	0	0	0	0	0.8	0	0	0	9
ZNF334->PQLC3	0	0	0	0	0	0.9	0	0	8
ZNF334->SUCLG2	0	0	0	0	0.9	0	0	0	9
ZNF334->TYW5	0	0	0	0	0.8	0	0	0	9
ZNF335->DEGS1	0	0	0	0	0	0	0.9	0	2
ZNF335->IPO9-AS1	0	0	0	0	0	0	0	0.8	1
ZNF335->RP11-804H8.6	0	0	0	0	0	0	0	0.8	1
ZNF337->PCNXL2	0	0	0	0	0.9	0	0	0	9
ZNF34->H3F3A	0	0.8	0	0	0	0	0	0	7
ZNF34->LINC01137	0.9	0	0	0	0	0	0	0	5
ZNF34->PDK1	0	0	0	0	0	0	0	0.8	1
ZNF34->TFB2M	0	0.8	0	0	0	0	0	0	7
ZNF34->TMF1	0	0.9	0	0	0	0	0	0	7
ZNF341->ANGEL2	0	0	0.8	0	0	0	0	0	3
ZNF341->CLHC1	0	0	0.8	0	0	0	0	0	3
ZNF341->CLIC4	0	0	0.8	0	0	0	0	0	3
ZNF341->DHX57	0	0	0.8	0	0	0	0	0	3
ZNF341->DIEXF	0	0	0.8	0	0	0	0	0	3
ZNF341->DLGAP3	0.8	0	0	0	0	0	0	0	5
ZNF341->ELOVL1	0	0.8	0	0	0	0	0	0	7
ZNF341->FHL2	0	0.8	0.8	0	0	0	0	0	7
ZNF341->FPGT	0	0.8	0	0	0	0	0	0	7
ZNF341->GATAD2B	0	0.8	0	0	0	0	0	0	7
ZNF341->GBP7	0	0	0.8	0	0	0	0	0	3
ZNF341->KLHL18	0	0.8	0	0	0	0	0	0	7
ZNF341->LINC00116	0	0	0.8	0	0	0	0	0	3
ZNF341->LIPT1	0	0	0.8	0	0	0	0	0	3
ZNF341->MEIS1	0	0	0.8	0	0	0	0	0	3
ZNF341->METTL6	0	0	0.8	0	0	0	0	0	3
ZNF341->NABP1	0	0	0	0	0	0	0.9	0	2
ZNF341->NEK4	0	0	0.8	0	0	0	0	0	3
ZNF341->OXNAD1	0	0	0.8	0	0	0	0	0	3
ZNF341->PECR	0	0	0.8	0	0	0	0	0	3
ZNF341->POMGNT1	0	0	0	0	0	0	0.8	0	2
ZNF341->QPCT	0	0.8	0	0	0	0	0	0	7
ZNF341->RHOQ	0	0	0.8	0	0	0	0	0	3
ZNF341->RP11-271K21.11	0	0.8	0	0	0	0	0	0	7
ZNF341->RP11-85F14.5	0	0.8	0	0	0	0	0	0	7
ZNF341->SLC30A7	0	0	0.8	0	0	0	0	0	3
ZNF341->SPRED2	0	0	0.8	0	0	0	0	0	3
ZNF341->STPG1	0	0.8	0	0	0	0	0	0	7
ZNF341->STXBP3	0	0.8	0	0	0	0	0	0	7
ZNF341->TMEM185B	0	0	0.8	0	0	0	0	0	3
ZNF341->TRH	0	0.8	0	0	0	0	0	0	7
ZNF341->TRIT1	0	0	0.8	0	0	0	0	0	3
ZNF341->UBIAD1	0	0	0.8	0	0	0	0	0	3
ZNF341->ZNF804A	0	0	0.8	0	0	0	0	0	3
ZNF343->AC093642.3	0	0	0.8	0	0	0	0	0	3
ZNF343->ACAP3	0	0	0	0	0	0	0.9	0	2
ZNF343->ACOT11	0	0	0	0	0	0	0.9	1	12
ZNF343->AK4	0	0	0	0	0	0	0.9	0	2
ZNF343->CNKSR1	0	0	0	0	0	0	0.9	0	2
ZNF343->DGKD	0	0	0	0	0	0	0.9	0	2
ZNF343->DNAH14	0	0	0	0	0	0	0.8	0	2
ZNF343->EXOG	0	0	0	0	0	0	0.9	0	2
ZNF343->FAM124B	0	0	0	0	0	0	0.8	0	2
ZNF343->FAM208A	0	0	0	0	0	0	0.8	0	2
ZNF343->FANCD2	0	0	0	0	0	0	0.9	0	2
ZNF343->FSTL1	0	0	0	0	0	0	0.9	0	2
ZNF343->FYCO1	0	0	0	0	0	0	0.9	0	2
ZNF343->GCLM	0	0	0	0	0	0	0.9	0	2
ZNF343->GJA4	0	0	0	0	0	0	0.9	0	2
ZNF343->GORAB	0	0	0	0	0	0	0.9	0	2
ZNF343->GTF3C2	0	0	0	0	0	0	0.8	0	2
ZNF343->LIN9	0	0	0	0	0	0	0.9	0	2
ZNF343->LINC00339	0	0	0	0	0	0	0.9	0	2
ZNF343->MAPRE3	0.8	0	0	0	0	0	0	0	5
ZNF343->MEF2D	0	0	0	0	0	0	0.8	0	2
ZNF343->MFSD6	0.8	0	0	0	0	0	0	0	5
ZNF343->MUTYH	0	0	0.9	0	0	0	0	0	3
ZNF343->NABP1	0	0	0	0	0	0	0.9	0	2
ZNF343->NBPF14	0	0	0	0	0	0	0.9	0	2
ZNF343->NFKBIZ	0	0	0	0	0	0	0.8	0	2
ZNF343->PIK3R4	0.8	0	0	0	0	0	0	0	5
ZNF343->PLOD1	0	0	0	0	0	0	0.9	0	2
ZNF343->PQLC2	0	0	0	0	0	0	0.9	0	2
ZNF343->RABIF	0	0	0	0	0	0	0.9	0	2
ZNF343->RP11-69E11.4	0	0	0	0	0	0	0	0.8	1
ZNF343->SAMD13	0	0	0	0	0	0	0.9	0	2
ZNF343->SCAP	0	0	0	0	0	0	0.9	0	2
ZNF343->SEMA4C	0	0	0	0	0	0	0.8	0	2
ZNF343->SLC45A3	0	0	0	0	0	0	0.9	0	2
ZNF343->SNAP47	0	0	0	0	0	0	0.8	0	2
ZNF343->SPICE1	0	0	0	0	0	0	0.9	0	2
ZNF343->STX6	0	0	0	0	0	0	0.8	0	2
ZNF343->TCEB3	0	0	0	0	0	0	0.9	0	2
ZNF343->TNFAIP8L2	0	0	0.8	0	0	0	0	0	3
ZNF343->TOMM70A	0	0	0	0	0	0	0.9	0	2
ZNF343->TRIP12	0	0	0	0	0	0	0.9	0	2
ZNF343->VHL	0	0	0	0	0	0	0.9	0	2
ZNF343->WDR47	0	0	0	0	0	0	0.9	0	2
ZNF343->ZDHHC23	0	0	0.8	0	0	0	0	0	3
ZNF343->ZMYM4	0	0	0.8	0	0	0	0	0	3
ZNF343->ZNF662	0	0	0	0	0	0	0.9	0	2
ZNF345->MAST2	0.8	0	0	0	0	0	0	0	5
ZNF345->RP11-307C12.12	0.8	0	0	0	0	0	0	0	5
ZNF345->ZNF644	0.8	0	0	0	0	0	0	0	5
ZNF347->ANKRD35	0	0	0	0	0.9	0	0	0	9
ZNF347->ATP1B1	0	0	0	0	0	0	0.9	0	2
ZNF347->C1orf54	0.9	0	0	0	0	0	0	0	5
ZNF347->CD48	0.8	0	0	0	0	0	0	0	5
ZNF347->CNKSR1	0	0	0	0	0	0	0	0.8	1
ZNF347->DBR1	0	0	0	0	0	0	0.8	0	2
ZNF347->FHL3	1	0	0	0	0	0	0	0	5
ZNF347->GOLT1A	0	0	0	0	0.9	0	0	0	9
ZNF347->LINC01037	0	0	0	0	0.9	0	0	0	9
ZNF347->NHEJ1	0	0	0	0	0.8	0	0	0	9
ZNF347->POLR1A	0	0	0	0	0	0	0.9	0	2
ZNF347->RP11-266J6.2	0	0	0	0	0	0	0	0.8	1
ZNF347->SLC2A5	0.8	0	0	0	0	0	0	0	5
ZNF347->URB2	0	0	0	0	0	0	0.8	0	2
ZNF347->USP37	0.9	0	0	0	0	0	0	0	5
ZNF347->ZEB2-AS1	0.8	0	0	0	0	0	0	0	5
ZNF35->ZBTB37	0	0	0	0	0.8	0	0	0	9
ZNF350->CCDC121	0	0	0	0	0	0	0	0.8	1
ZNF350->KIF17	0	0	0	0	0	0	0	0.8	1
ZNF350->NCL	0	0	0	0	0	0	0	0.9	1
ZNF350->RP11-382D12.2	0	0	0	0	0	0	0	0.9	1
ZNF350->TSPAN2	0	0	0	0	0	0	0	0.8	1
ZNF354B->OPN3	0	0	0	0	0	0	0.8	0	2
ZNF354B->RHCE	0	0	0	0	0.8	0	0	0	9
ZNF354C->CNKSR1	0	0	0	0	0	0	0	0.8	1
ZNF354C->FBXO41	0	0	0	0	0	0	0	0.8	1
ZNF354C->FTCDNL1	0	0	0	0	1	0	0	0	9
ZNF354C->NEU4	0	0	0	0	0	0	0	0.8	1
ZNF354C->PAQR6	0	0	0	0	0	0	0	0.8	1
ZNF354C->PIAS3	0	0	0.9	0	0	0	0	0	3
ZNF354C->PIGV	0	0	0.9	0	0	0	0	0	3
ZNF354C->RYK	0.9	0	0	0	0	0	0	0	5
ZNF354C->SULT1C4	1	0	0	0	0	0	0	0	5
ZNF354C->XYLB	0	0	0	0	0	0	0	0.8	1
ZNF358->ASB1	0	0	0.8	0	0	0	0	0	3
ZNF358->LAMC1	0	0	0.9	0	0	0	0	0	3
ZNF358->LRRIQ3	0	0	0.8	0	0	0	0	0	3
ZNF382->AC097500.2	0	0	0	0	0	0.8	0	0	8
ZNF382->AK5	0	0	0	0	0	0.8	0	0	8
ZNF382->ALS2	0	0	0	0	0.8	0	0	0	9
ZNF382->C2ORF15	0	0	0	0	0.8	0	0	0	9
ZNF382->C2orf69	0	0	0	0	0	0.8	0	0	8
ZNF382->CBLB	0	0	0	0	0	0.8	0	0	8
ZNF382->CLIP4	0	0	0	0	0	0.8	0	0	8
ZNF382->DAG1	0	0	0	0	0	0.8	0	0	8
ZNF382->DDI2	0	0	0	0	0	0.8	0	0	8
ZNF382->DISC1	0	0	0	0	0.8	0	0	0	9
ZNF382->DVL1	0	0	0	0	0	0	0	1	1
ZNF382->FANCL	0	0	0	0	0	0.8	0	0	8
ZNF382->GALNT3	0	0	0	0	0	0	0	0.9	1
ZNF382->GPR89A	0	0	0	0	0	0.9	0	0	8
ZNF382->GPSM2	0	0	0	0	0	0.8	0	0	8
ZNF382->HEATR1	0	0	0	0	0	0	0.8	0	2
ZNF382->HESX1	0	0	0	0	0.9	0	0	0	9
ZNF382->IQCC	0	0	0	0	0.8	0	0	0	9
ZNF382->ITGAV	0	0	0	0	1	0	0	0	9
ZNF382->KDM4A	0	0	0	0	0	0.8	0	0	8
ZNF382->LINC00694	0	0	0	0	0.8	0	0	0	9
ZNF382->LRRIQ3	0	0	0	0	0.8	0	0	0	9
ZNF382->NHEJ1	0	0	0	0	0.8	0	0	0	9
ZNF382->OBSL1	0	0	0	0	0.8	0	0	0	9
ZNF382->OR2W3	0	0	0	0	0.8	0	0	0	9
ZNF382->ORC4	0	0	0	0	0	0.8	0	0	8
ZNF382->OSGEPL1	0	0	0.9	0	0	0	0	0	3
ZNF382->OXNAD1	0	0	0	0	0	0.8	0	0	8
ZNF382->PRDM2	0	0	0	0	0	0.8	0	0	8
ZNF382->QRICH1	0	0	0	0	0	0.8	0	0	8
ZNF382->QTRTD1	0	0	0	0	0	0.8	0	0	8
ZNF382->RANBP2	0	0	0	0	0	0.8	0	0	8
ZNF382->RP11-337C18.8	0	0	0	0	0	0.8	0	0	8
ZNF382->RP11-345P4.9	0	0	0	0	0	0.8	0	0	8
ZNF382->RP11-395A13.2	0	0	0	0	0	0.8	0	0	8
ZNF382->SLC35G2	0	0	0	0	0.8	0	0	0	9
ZNF382->STK25	0.8	0	0	0	0	0	0	0	5
ZNF382->TARBP1	0	0	0	0	0	0.8	0	0	8
ZNF382->TLK1	0	0	0	0	0	0.8	0	0	8
ZNF382->TRNT1	0	0	0	0	0	0.8	0	0	8
ZNF382->USP37	0	0	0	0	0	0.8	0	0	8
ZNF382->ZNF124	0	0	0	0	0	0.8	0	0	8
ZNF382->ZNF717	0	0	0	0	0	0.8	0	0	8
ZNF382->ZXDC	0	0	0	0	0	0.8	0	0	8
ZNF383->ALG14	0	0	0.8	0	0	0	0	0	3
ZNF383->ANKMY1	0	0	0.8	0	0	0	0	0	3
ZNF383->DBT	0	0	0	0	0.8	0	0	0	9
ZNF383->DNAJC16	0	0	0	0	0	0	0	0.9	1
ZNF383->FAM63A	0	0	0.9	0	0	0	0	0	3
ZNF383->MFAP2	0	0	0	0	1	0	0	0	9
ZNF383->TAL1	0	0	0.8	0	0	0	0	0	3
ZNF395->PKN2	0.9	0	0	0	0	0	0	0	5
ZNF397->ATAD3B	0	0	0	0	0	0.8	0	0	8
ZNF397->RP11-268J15.5	0	0	0	0	0	0	0	0.9	1
ZNF398->AC009961.3	0.8	0	0	0	0	0	0	0	5
ZNF398->AHSA2	0	0	0	0	0	0	0	0.8	1
ZNF398->HHLA3	0	0	0	0	0	0	0	0.8	1
ZNF398->LINC00152	0	0	0	0	0	0.8	0	0	8
ZNF398->NRAS	0	0	0	0	0	0	0.9	0	2
ZNF398->PIK3C2B	0	0	0	0	0	0	0	1	1
ZNF398->RP11-533E19.7	0	0	0	0	0.8	0	0	0	9
ZNF398->VPS45	0	0	0	0	0	0	0	0.8	1
ZNF404->CNKSR1	0	0.8	0	0	0	0	0	0	7
ZNF404->DHX57	0	0.8	0	0	0	0	0	0	7
ZNF404->DNAJC13	0	0	0	0	0.8	0	0	0	9
ZNF404->EIF4E3	0	0.8	0	0	0	0	0	0	7
ZNF404->GBP5	0	0.8	0	0	0	0	0	0	7
ZNF404->GPATCH11	0	0.8	0	0	0	0	0	0	7
ZNF404->GTF2E1	0	0.8	0	0	0	0	0	0	7
ZNF404->HNMT	0	0	0	0	0	0	0	0.9	1
ZNF404->NCOA1	0	0.8	0	0	0	0	0	0	7
ZNF404->NME6	0	0.8	0	0	0	0	0	0	7
ZNF404->PEX10	0.8	0	0	0	0	0	0	0	5
